,user_id,item_id,30,120,480,item_text,speaker,party,state,context,subject,job,date
1899,496,618,0.65,,,Three of five detainees swapped (for Bowe Bergdahl) are now ISIS leaders.,blog-posting,Other,,Internet posts,"foreign-policy,military,terrorism",,2014-09-15
1900,496,1202,0.75,0.3,,I'm proud to have had a 100 percent pro-life voting record.,fred-thompson,Republican,Tennessee,,abortion,Actor,2007-11-18
1901,496,1264,0.75,,,"Over the last 48 years, every governor at the midterm of his first term or her first term has lost seats in the Legislature, with the exception of Jim McGreevey in 2003.",chris-christie,Republican,New Jersey,a radio interview,"elections,history,redistricting",Governor of New Jersey,2011-10-26
1902,497,1685,0.3,,,"Under Republican-backed state budget, the state education agency estimates expansion of Wisconsins school voucher program could cost nearly $2 billion annually",peter-barca,Democrat,Wisconsin,a fund-raising email,"education,state-budget,state-finances,taxes",State Representative,2013-06-05
1903,498,466,0.05,,,Bill McCollum has accepted thousands from lobbyists for Planned Parenthood.,rick-scott,Republican,Florida,a campaign mail piece.,"abortion,candidates-biography,message-machine",Governor,2010-06-23
1904,498,843,0.2,0.3,,About 7 in 10 of Oregons inmates are in prison for violent crimes and serious sex offenses.,steve-doell,Other,Oregon,a press release,"crime,criminal-justice,public-safety,state-budget",Executive Diretor of the Truth in Sentencing Project,2012-07-19
1905,498,1310,0.5,,,The U.S. Senate has passed a budget over the last three years called the Budget Control Act.,robert-menendez,Democrat,New Jersey,a debate on New Jersey 101.5-FM,federal-budget,U.S. Senator,2012-10-10
1906,498,1414,0.0,,,Hillary Clinton has not answered a single question about her immigration plan.,donald-trump,Republican,New York,an immigration policy speech in Phoenix,immigration,President-Elect,2016-08-31
1907,500,456,0.75,,,We spend twice as much per capita on health care as any other nation on Earth.,bernie-s,Other,Vermont,an appearance on the Rachel Maddow Show,health-care,U.S. Senator,2009-08-19
1908,500,874,0.5,0.2,,Land Commissioner Jerry Patterson threatened to shoot him.,hector-uribe,Democrat,Texas,a press release,guns,Attorney,2010-01-11
1909,500,1688,0.45,,,The governors budget proposal reduces the state austerity cut to education to under $500 million for 2016.,alan-essig,Other,Georgia,blog post,education,"Executive Director, Georgia Budget & Policy Institute",2015-01-22
1910,501,1284,0.45,,,More than half of the births in Texas are paid for by Medicaid.,elliott-naishtat,Democrat,Texas,an oped column.,"children,medicaid",Attorney,2012-03-05
1911,501,1531,0.05,0.05,,"Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 I pay in property taxes per year.",david-clarke-jr,Democrat,Wisconsin,an interview,"city-budget,city-government,county-budget,county-government,taxes",Milwaukee County Sheriff,2014-01-31
1912,502,483,0.6,0.6,,The White House branded the memorial service for the Tucson shootings with a Together We Thrive logo and slogan.,michelle-malkin,Other,Colorado,a blog post,"ethics,pundits",Blogger and commentator,2011-01-12
1913,502,1091,0.35,,,Suzanne Bonamici was the only no vote on a 2009 bill cracking down on drunk drivers.,rob-cornilles,Republican,Oregon,a debate,"crime,criminal-justice,message-machine-2012,voting-record",consultant,2012-01-10
1914,502,1511,0.5,0.5,,Rep. Adam Putnam was silent when Rush Limbaugh called Sonia Sotomayor a racist.,presente,Other,,a radio ad,"sotomayor-nomination,supreme-court",,2009-07-13
1915,502,1589,0.55,,,San Antonio is now the largest city in the United States ever to have an African American woman mayor.,henry-cisneros,Democrat,Texas,a statement after Ivy Taylor's selection as mayor of San Antonio,"city-government,history,population",Businessman,2014-07-22
1916,503,1133,0.3,,,"Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960.",thomas-lindsay,Other,Texas,an opinion column.,education,"Director, Center for Higher Education, Texas Public Policy Foundation",2013-01-12
1917,504,300,0.05,0.0,,Hillary Clinton advocates communism.,chain-email,Other,,,economy,,2007-12-12
1918,504,994,0.15,0.1,0.25,Hillary Clinton in 2005 co-sponsored legislation that would jail flag burners.,blog-posting,Other,,Townhall.com ,patriotism,,2016-11-29
1919,504,1529,0.55,,,"Under the new health care law, if a landscaper wants to buy a new lawnmower, or a restaurant needs a new ice-maker, they have to report that to the feds.",john-boehner,Republican,Ohio,a speech at the City Club of Cleveland,"health-care,taxes",Speaker of the House of Representatives,2010-08-24
1920,505,1087,0.0,0.0,,No member of the American public has ever been killed by commercial nuclear power a record unmatched by other fuels.,lamar-alexander,Republican,,an op-ed article,"energy,nuclear",,2010-03-09
1921,505,1124,1.0,1.0,,Were now the No. 1 producer of oil in the world. Weve surpassed Saudi Arabia.,amy-klobuchar,Democrat,Minnesota,"comments on NBC's ""Meet the Press""",energy,U.S. senator,2015-01-04
1922,505,1452,0.5,,,"Wisconsin has only one county, Dane, thats hand counting the votes in the 2016 presidential recount.",sean-duffy,Republican,Wisconsin,an interview,"county-government,elections",Member of the U.S. House,2016-12-01
1923,505,1691,0.5,1.0,,Diane Black voted to fund Obamacare.,lou-ann-zelenik,Republican,Tennessee,in an ongoing radio commercial.,"congress,congressional-rules,health-care",Businesswoman,2012-07-26
1924,505,1692,0.5,,,Senator Robert Hurt voted for a bill thats raised your electric rates seven times.,tom-perriello,Democrat,Virginia,a TV ad,energy,lawyer,2010-10-12
1925,506,339,0.9,,,Ed Perlmutter voted for Viagra for rapists paid for with tax dollars.,american-action-network,Republican,,a campaign ad,"crime,health-care,message-machine",,2010-10-21
1926,506,419,0.35,,,U.S. Rep. Scott Rigell wants gun owners in a federal registration system.,national-association-gun-rights,Other,,a TV ad.,guns,,2013-02-27
1927,506,703,0.75,,,"Since ObamaCare and the stimulus passed, the unemployment rate in the U.S. has increased.",pete-koekstra,Republican,Michigan,a website linked to a campaign ad,"corrections-and-updates,economy,jobs,message-machine-2012",,2012-02-05
1928,506,1184,0.4,,,Facebook has unveiled new rules to stop their users from creatingposts related in any way to religion.,facebook-posts,Other,,posts on social media,"religion,technology",Social media posting,2015-03-28
1929,506,1286,1.0,,,You can buy lobster with food stamps.,greg-morris,Republican,,an article,"government-regulation,state-budget",,2014-03-13
1930,506,1422,0.5,0.9,0.95,Six of the states 58 family planning centers had to close because of Gov. Chris Christies budget cuts.,loretta-weinberg,Democrat,,a speech at womenÛªs health roundtable discussion,"health-care,women",State Senator,2011-05-11
1931,506,1449,0.0,,,Scientists are questioning the original idea that man-made global warming is what is causing the climate to change. (It is) more and more being put into question.,rick-perry,Republican,Texas,a campaign stop in New Hampshire,"climate-change,energy,environment",Governor,2011-08-17
1932,506,1496,0.8,,,Bill and Hillary Clinton attended Donald Trumps last wedding.,carlos-curbelo,Republican,Florida,a radio interview,candidates-biography,Miami-Dade school board member,2015-07-10
1933,506,1693,0.3,,,"English ""is our national language...if it becomes official, that means in a place like New York City you can't print ballots in any other language.""",hillary-clinton,Democrat,New York,New Hampshire.,immigration,Presidential candidate,2007-06-03
1934,506,1696,0.8,,,Fewer than 30 percent of Texas college students graduate in four years and only 58 percent graduate within six years.,rick-perry,Republican,Texas,a press conference.,education,Governor,2012-10-01
1935,506,1702,0.5,0.65,,Mitt Romney gave away his fathers inheritance.,reince-priebus,Republican,Wisconsin,a TV interview,"candidates-biography,wealth","Chairman, Republican National Committee",2012-08-26
1936,507,290,0.1,,,"A sign in Dearborn, Mich., for the Advancement of Islamic Agenda for America says, Allah be praised. America we will kill you all and nothing you can do to stop it.",facebook-posts,Other,,a meme on social media,"religion,terrorism",Social media posting,2014-11-20
1937,507,845,0.9,1.0,,I sued Obamas EPA seven times.,barry-smitherman,Republican,Texas,a campaign video,"energy,environment","Member, Texas Railroad Commission",2013-08-05
1938,507,1700,0.0,,,I was misquoted and didnt say that the Israeli ambassador said what the Republicans are doing is dangerous for Israel.,debbie-wasserman-schultz,Democrat,Florida,comments to Fox News,israel,"U.S. Representative, Florida District 23",2012-09-04
1939,508,281,0.85,,,Non-defense discretionary spending has increased by over 80 percent in the last two years.,robert-hurt,Republican,Virginia,an e-mail newsletter.,"deficit,federal-budget,stimulus",U.S. Congressman,2011-06-03
1940,508,679,0.15,,,New provisions of the health care law bar the use offlexible spending accounts and health savings accounts to pay for aspirin and other non-prescription health needs.,pat-mullins,Republican,Virginia,a letter. ,health-care,"chairman, Republican Party of Virginia ",2011-01-03
1941,508,1234,0.85,,,"Every year tobacco kills more Americans than did World War II more than AIDS, cocaine, heroin, alcohol, vehicular accidents, homicide and suicide combined.",george-will,Other,Maryland,a Washington Post op-ed,consumer-safety,Columnist,2009-06-18
1942,508,1468,0.5,1.0,,"Many state and federal agencies have such navigators involved in helping folks maneuver through the often complex processes associated with filing benefits claims, for example -- even buying health insurance.",bill-nelson,Democrat,Florida,"a ""Tampa Bay Times"" op-ed",health-care,,2013-09-19
1943,508,1704,0.5,0.5,,Northern Virginia is the most heavily trafficked place in the country.,bob-mcdonnell,Republican,Virginia,a news conference.,transportation,Governor,2012-12-06
1944,508,1705,1.0,,,Texas spends more per day to house an inmate than we do on a student.,jennie-lou-leeder,Democrat,Texas,an interview with the Austin American-Statesman,"crime,criminal-justice,education,state-budget,state-finances,states",Head swim coach,2016-10-17
1945,509,1351,0.4,,,"The money is in the budget to give a tax break to everyone, including people making more than $1 million.",lou-greenwald,Democrat,New Jersey,an interview on 6abcÛªs ÛÏInside StoryÛ,"state-budget,taxes",State Assemblyman,2012-07-15
1946,509,1391,0.3,0.5,,President Obama has waived the work requirement for welfare.,rick-santorum,Republican,Pennsylvania,a convention speech,welfare,,2012-08-28
1947,510,304,0.75,,,"Sen. McCain was already turning his sights to Iraq just days after 9/11, and he became a leading supporter of an invasion and occupation of (Iraq).",barack-obama,Democrat,Illinois,"Orlando, Fla.",iraq,President,2008-08-19
1948,510,337,0.2,0.1,0.1,Over 300K home owner suicides attributed to foreclosures.,facebook-posts,Other,,a meme shared on social media,"economy,health-care,housing,public-health",Social media posting,2014-04-25
1949,510,706,0.7,,,Millennials are more pro-life than baby boomers and older Americans.,ralph-reed,Republican,,"a broadcast of NBC's ""Meet the Press""",abortion,,2014-03-09
1950,510,1098,0.65,,,"This year, the overwhelming majority of new jobs are part time.",susan-collins,Republican,Maine,a response to the president's Saturday address,"economy,jobs,workers",U.S. Senator,2013-08-03
